title,totalScore,reviewsCount,street,city,regions serviced,state,countryCode,website,phone,categoryName,url
OhioHealth Labratory Services,3.9,7,5150 E Dublin Granville Rd Suite 240,Columbus,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-new-albany?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,(614) 788-9376,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Labratory%20Services&query_place_id=ChIJVcC00pJhOIgR03vsZ-JGH1I
OhioHealth Laboratory Services - Dublin Methodist Hospital Medical Office Building,3.8,14,7450 Hospital Dr Suite 175,Dublin,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-dublin-methodist,(614) 544-8974,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Dublin%20Methodist%20Hospital%20Medical%20Office%20Building&query_place_id=ChIJv7nwce-TOIgRWrg_EY5W-b4
OhioHealth Laboratory Services - Bexley Health Services at Wexner Heritage Village,3.9,7,2222 Welcome Pl suite b,Columbus,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-bexley/?utm_source=yext&utm_medium=listings&utm_campaign=websiteclicksfacility,(614) 338-8732,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Bexley%20Health%20Services%20at%20Wexner%20Heritage%20Village&query_place_id=ChIJWxZOxW6IOIgRfnTmuooPWY4
OhioHealth Laboratory Services - Lewis Center Health Cener,5,1,7853 Pacer Dr Suite 3E,Delaware,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-lewis-center-health-center,(614) 788-9065,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Lewis%20Center%20Health%20Cener&query_place_id=ChIJJwW5iJ_zOIgR790grDJHly4
Mercy Health - Salem Lab Services,2.5,2,564 E 2nd St,Salem,,Ohio,US,https://www.mercy.com/locations/specialty-locations/lab-and-imaging-centers/mercy-health-salem-lab-services?utm_source=google&utm_medium=organic&utm_content=local_website_link,(234) 567-8150,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Mercy%20Health%20-%20Salem%20Lab%20Services&query_place_id=ChIJPxAXVGCrNogRbZvk4905YR0
OhioHealth Laboratory Services - Shelby Hospital,1,2,199 W Main St,Shelby,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-shelby-hospital,(419) 342-1727,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Shelby%20Hospital&query_place_id=ChIJSdixM5iROYgRcIDH-iNyTzU
Essential Life Diagnostics,5,7,7049 Taylorsville Rd D2,Huber Heights,,Ohio,US,https://www.essentiallifediag.com/,(937) 251-6446,Laboratory,https://www.google.com/maps/search/?api=1&query=Essential%20Life%20Diagnostics&query_place_id=ChIJOYSZLel9P4gRXnF8nihgqJg
Guardian Labs Phlebotomy School,,0,2323 Montana Ave Suite 500,Cincinnati,,Ohio,US,https://guardianlabsllc.com/,(513) 888-6471,School,https://www.google.com/maps/search/?api=1&query=Guardian%20Labs%20Phlebotomy%20School&query_place_id=ChIJneQ0vom1QYgRTRgDF2nSXyM
Katura Laboratory Mobile Phlebotomy Services,,0,"Corporate office, Elm St ste 270 1178",Cincinnati,,Ohio,US,http://katuralab.com/,(833) 528-8721,Laboratory,https://www.google.com/maps/search/?api=1&query=Katura%20Laboratory%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJZaDUTDuxQYgRV1Ff9J-our0
OhioHealth Laboratory Services,3.4,11,4191 Kelnor Dr Ste 200,Grove City,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-grove-city,(614) 544-0000,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services&query_place_id=ChIJwy523amFOIgRg84buqsNAv4
OhioHealth Laboratory Services,3,2,6 Lexington Blvd,Delaware,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-delaware-medical-offices,(740) 363-9021,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services&query_place_id=ChIJbfafJ53lOIgROX3D1kYaw_M
Empress Mobile Phlebotomy Services LLC,,0,2345 Ashland Ave,Cincinnati,,Ohio,US,https://empressmps.com/about-us/,(513) 512-2272,Laboratory,https://www.google.com/maps/search/?api=1&query=Empress%20Mobile%20Phlebotomy%20Services%20LLC&query_place_id=ChIJAyKRlcuzQYgR8oKC4esmIXw
OhioHealth Laboratory Services - Marion University Drive,5,1,130 University Dr,Marion,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-marion-university-drive,(740) 692-4460,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Marion%20University%20Drive&query_place_id=ChIJBTLIhBUbOYgR9aCBhRD6AUM
OhioHealth Laboratory Services - Westerville Medical Center,2,22,300 Polaris Pkwy Suite 1350,Westerville,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-westerville-medical-campus,(614) 533-3050,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Westerville%20Medical%20Center&query_place_id=ChIJw2KN1cT1OIgRziMkkik7HGE
VENISTAT Mobile Phlebotomy LLC,5,2,221 Outer Belle Dr,Dayton,,Ohio,US,https://venistat.org/contact,(937) 307-9639,Medical laboratory,https://www.google.com/maps/search/?api=1&query=VENISTAT%20Mobile%20Phlebotomy%20LLC&query_place_id=ChIJ___P4r1_QIgRh2vLqsfghEY
Ohiohealth Laboratory Services - William W. Wilkins Professional Building,4.3,20,285 E State St Suite 350,Columbus,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-william-wilkins-building,(614) 566-8116,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Ohiohealth%20Laboratory%20Services%20-%20William%20W.%20Wilkins%20Professional%20Building&query_place_id=ChIJ9W3w68yIOIgR4dldkoLN3Mo
OhioHealth Laboratory Services - Delaware Health Center,4.7,3,801 OhioHealth Boulevard,Delaware,,Ohio,US,https://www.ohiohealth.com/locations/laboratory/laboratory-services-delaware-health-center,(740) 615-0610,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OhioHealth%20Laboratory%20Services%20-%20Delaware%20Health%20Center&query_place_id=ChIJpyISQ03xOIgRNdzv12KKdXU
Stellar Labs NW,,0,"6464 SW Borland Rd, 1 2 Suite C-5",Tualatin,,OR,US,http://stellarlabsnw.com/,(503) 878-5418,Laboratory,https://www.google.com/maps/search/?api=1&query=Stellar%20Labs%20NW&query_place_id=ChIJW-wZZXJzlVQRf10p-s24JSE
VenaCare NW Wellness Clinics and Mobile Phlebotomy,4.8,35,6464 SW Borland Rd Suite C-5,Tualatin,,Oregon,US,http://www.venacarenwlabs.com/,(503) 878-5418,Medical laboratory,https://www.google.com/maps/search/?api=1&query=VenaCare%20NW%20Wellness%20Clinics%20and%20Mobile%20Phlebotomy&query_place_id=ChIJDyKXCz5zlVQRodOXQ8AFEzs
Legacy Laboratory Services - Good Samaritan Building 3 Patient Service Center,3.7,29,1130 NW 22nd Ave Ste 360,Portland,,Oregon,US,,(503) 413-6589,Medical clinic,https://www.google.com/maps/search/?api=1&query=Legacy%20Laboratory%20Services%20-%20Good%20Samaritan%20Building%203%20Patient%20Service%20Center&query_place_id=ChIJHQKuefAJlVQR2bTxuU2Lbxc
St. Charles Redmond Family Care Clinic Laboratory,3.3,6,211 NW Larch Ave,Redmond,,Oregon,US,https://www.stcharleshealthcare.org/locations/family-care-redmond-laboratory?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,(541) 706-7717,Medical laboratory,https://www.google.com/maps/search/?api=1&query=St.%20Charles%20Redmond%20Family%20Care%20Clinic%20Laboratory&query_place_id=ChIJ3cj0tuwqv1QR6aRwuvBYgHU
AIMS Vascular Access,5,15,1859 Rambling Dr,Springfield,,Oregon,US,https://aimsvascularaccess.com/,(541) 505-7386,Home health care service,https://www.google.com/maps/search/?api=1&query=AIMS%20Vascular%20Access&query_place_id=ChIJq6pOZA_hwFQRNKn_F5qTvsc
Phlebotomy Training Specialists,4.9,119,8800 SE Sunnyside Rd #2185,Clackamas,,Oregon,US,https://www.phlebotomyusa.com/oregon/clackamas-phlebotomy-courses/?c=clackamas,(888) 531-8378,Vocational school,https://www.google.com/maps/search/?api=1&query=Phlebotomy%20Training%20Specialists&query_place_id=ChIJxUKncTh1lVQRGKoQVHRQh4c
"OHSU Doernbecher Pediatric Lab, Marquam Hill",2.3,3,700 SW Campus Dr 7th Floor,Portland,,Oregon,US,https://www.ohsu.edu/doernbecher/pediatric-lab-doernbecher?utm_source=gmb&utm_medium=organic&utm_content=lab-doernbecher,(503) 494-4214,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OHSU%20Doernbecher%20Pediatric%20Lab%2C%20Marquam%20Hill&query_place_id=ChIJgbukLqsLlVQRP1kwQN6qIC0
"OHSU Outpatient Lab, Marquam Hill",4.5,13,"OHSU Physicians Pavilion, 3270 SW Pavilion Loop Suite 300",Portland,,Oregon,US,https://www.ohsu.edu/lab-services/outpatient-phlebotomy-services?utm_source=gmb&utm_medium=organic&utm_content=lab-marquam-hill,(503) 494-4214,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OHSU%20Outpatient%20Lab%2C%20Marquam%20Hill&query_place_id=ChIJS4u2mSgLlVQRCqy5ETHnc3E
VenaCareNW Wellness Clinics and Mobile Phlebotomy,5,3,6464 SW Borland Rd,Tualatin,,Oregon,US,,,Laboratory,https://www.google.com/maps/search/?api=1&query=VenaCareNW%20Wellness%20Clinics%20and%20Mobile%20Phlebotomy&query_place_id=ChIJz0hNtudzlVQRB7MsMJXG1nU
Stumptown Lab Services LLC,5,83,1355 NW Everett St #100,Portland,,Oregon,US,http://stumptownlabservices.com/,(971) 433-5334,Blood testing service,https://www.google.com/maps/search/?api=1&query=Stumptown%20Lab%20Services%20LLC&query_place_id=ChIJufIAuWPRQIYRoc-SIzXyAFc
Oquirrh Mountain Phlebotomy School,4.1,30,12725 SW Millikan Way Suit 300,Beaverton,,Oregon,US,https://oqmps.com/oregon/,(971) 231-8600,Vocational school,https://www.google.com/maps/search/?api=1&query=Oquirrh%20Mountain%20Phlebotomy%20School&query_place_id=ChIJxRaR76EOlVQRrn-b0CPldbc
Labcorp at Providence The Oregon Clinic,2.9,35,1111 NE 99th Ave,Portland,,Oregon,US,https://www.labcorp.com/labs-and-appointments?Is=location&y_source=1_OTU3NjI3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(503) 215-6555,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp%20at%20Providence%20The%20Oregon%20Clinic&query_place_id=ChIJDcFlI3KhlVQRyio0ED79Jo8
"OHSU Outpatient Lab, South Waterfront",3.8,33,"First Floor, 3485 S Bond Ave Building 2",Portland,,Oregon,US,https://www.ohsu.edu/lab-services/outpatient-phlebotomy-services?utm_source=gmb&utm_medium=organic&utm_content=lab-south-waterfront,(503) 494-4214,Medical laboratory,https://www.google.com/maps/search/?api=1&query=OHSU%20Outpatient%20Lab%2C%20South%20Waterfront&query_place_id=ChIJkRHjKhQLlVQR5tIYPjYzW8w
Elite Phlebotomy,2,20,5331 S Macadam Ave #380,Portland,,Oregon,US,,(360) 784-0748,Medical clinic,https://www.google.com/maps/search/?api=1&query=Elite%20Phlebotomy&query_place_id=ChIJuSwrPfgKlVQRbRKghbC-Mno
"Oregon Medical Training, Private Career School",4.4,7,1126 Gateway Loop #108,Springfield,,Oregon,US,http://www.oregonmedicaltraining.com/,(541) 343-3100,School,https://www.google.com/maps/search/?api=1&query=Oregon%20Medical%20Training%2C%20Private%20Career%20School&query_place_id=ChIJg89E4wAdwVQRQyNsq-SkjFc
Wellness Labs Mobile Phlebotomy,5,9,196 W Ashland St,Doylestown,,Pennsylvania,US,https://wellnesslabsmobile.com/,(267) 983-4706,Laboratory,https://www.google.com/maps/search/?api=1&query=Wellness%20Labs%20Mobile%20Phlebotomy&query_place_id=ChIJu-sRxjapxokRiEbiRAbeUZE
Gentle Touch Mobile Phlebotomy LLC,5,22,610 Old York Rd,Jenkintown,,Pennsylvania,US,http://gentletouchmp.com/,(856) 431-3013,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Gentle%20Touch%20Mobile%20Phlebotomy%20LLC&query_place_id=ChIJAQDAn-6wxokRCYFM6JYLh7o
"Divine Touch Mobile Phlebotomy Service, LLC",5,1,6725 Grovers Ave,Philadelphia,,Pennsylvania,US,,,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Divine%20Touch%20Mobile%20Phlebotomy%20Service%2C%20LLC&query_place_id=ChIJX7s-RhfExokRSL-bKdm4-6o
Quikstiks Mobile Lab Service,,0,15917 Kinsack Rd,Centerville,,Pennsylvania,US,https://quikstiks-mobile-lab-service.ueniweb.com/?utm_campaign=gmb,(814) 547-3460,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Quikstiks%20Mobile%20Lab%20Service&query_place_id=ChIJH5-CCfbpMogRWd8D7MivmO0
Compassionate Care Phlebotomy & Medical LLC,4.6,22,413 S Washington Ave,Scranton,,Pennsylvania,US,,(570) 239-4604,Medical clinic,https://www.google.com/maps/search/?api=1&query=Compassionate%20Care%20Phlebotomy%20%26%20Medical%20LLC&query_place_id=ChIJYTv1QwXfxIkRFFvb9yBNjXo
Guthrie Sayre Laboratory Services,,0,1 Guthrie Sq,Sayre,,Pennsylvania,US,https://www.guthrie.org/locations/sayre-laboratory-services?utm_source=other&utm_medium=listing&utm_campaign=yext,(570) 887-4719,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Guthrie%20Sayre%20Laboratory%20Services&query_place_id=ChIJzSUVOToJ0IkRlzzNBaVSEEQ
Labcorp,3.2,52,521 Mount Pleasant Dr Ste 202,Scranton,,Pennsylvania,US,https://locations.labcorp.com/pa/scranton/19134/,(570) 207-4540,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp&query_place_id=ChIJn78ujNTYxIkRcg561G3PxQc
Geisinger Medical Office Building Wyoming Valley Lab,5,5,950 E Mountain Blvd,Wilkes-Barre,,Pennsylvania,US,https://locations.geisinger.org/Geisinger-Medical-Office-Building-Wyoming-Valley-Lab,(570) 271-6326,Laboratory,https://www.google.com/maps/search/?api=1&query=Geisinger%20Medical%20Office%20Building%20Wyoming%20Valley%20Lab&query_place_id=ChIJs0YerbkbxYkRZe9Xra-WNZs
Quest Diagnostics,4.5,37,1010 Marketplace Dr,Edinboro,,Pennsylvania,US,https://locations.questdiagnostics.com/pa/edinboro/1010-marketplace-dr,(814) 734-9900,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Quest%20Diagnostics&query_place_id=ChIJN1bYj-32NIgR5zFUEWxj3CU
J C Blair Medical Laboratory,5,4,18831 Sandy Ridge Station,Orbisonia,,Pennsylvania,US,https://www.phhealthcare.org/location/outpatient-care-services/quicklab-orbisoniaa-service-of-penn-highlands-huntingdon-lab-collection-site-596,(814) 447-9511,Medical laboratory,https://www.google.com/maps/search/?api=1&query=J%20C%20Blair%20Medical%20Laboratory&query_place_id=ChIJSb3hsCliyYkR9PD0SbI3SrU
Quest Diagnostics,3.6,38,"333 School St Suite 108, Basement",Pawtucket,,Rhode Island,US,https://locations.questdiagnostics.com/ri/pawtucket/333-school-street,(401) 724-2971,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Quest%20Diagnostics&query_place_id=ChIJD7IyD1Rb5IkRZVUntonWGsk
PFM Mobile Phlebotomy and Wellness LLC,,0,19 Arnold St,Woonsocket,,Rhode Island,US,https://www.pfmphlebotomy.com/about-us,(401) 241-9605,,https://www.google.com/maps/search/?api=1&query=PFM%20Mobile%20Phlebotomy%20and%20Wellness%20LLC&query_place_id=ChIJhXfshlBq5IkRxGwwORgrpoI
"Gentle Sticks Mobile Phlebotomy, LLC",4.9,54,4371 Charlotte Hwy Ste 22,Lake Wylie,,South Carolina,US,http://www.gentlesticks.com/,(803) 589-7999,Laboratory,https://www.google.com/maps/search/?api=1&query=Gentle%20Sticks%20Mobile%20Phlebotomy%2C%20LLC&query_place_id=ChIJEzho-raBtmkRg12cZXCw088
Gifted Touch Mobile Phlebotomy,5,22,4235 Hillsboro Pike #300,Nashville,,Tennessee,US,https://nashvillemobilephlebotomy.com/,(615) 768-9406,Community health center,https://www.google.com/maps/search/?api=1&query=Gifted%20Touch%20Mobile%20Phlebotomy&query_place_id=ChIJXV-AsiZlZIgR0qvW-kmWgmE
Prostixmp,,0,1331 Union Ave ste 1002,Memphis,,Tennessee,US,https://prostixmp.com/,(901) 646-5724,Blood testing service,https://www.google.com/maps/search/?api=1&query=Prostixmp&query_place_id=ChIJ8-U6-b9_1YcRt4mdfbvKLrw
Compassionate Care Technical Center,3.8,29,900 E Woodland Ave,Knoxville,,Tennessee,US,,(865) 394-9960,Nursing school,https://www.google.com/maps/search/?api=1&query=Compassionate%20Care%20Technical%20Center&query_place_id=ChIJ38U7Ej89XIgRxZSBZpvhTjU
American Red Cross,4.7,152,2201 Charlotte Ave,Nashville,,Tennessee,US,https://www.redcross.org/local/tennessee/about-us/locations/nashville-area.html?CID=organic_gmb_listings,(615) 250-4300,Non-profit organization,https://www.google.com/maps/search/?api=1&query=American%20Red%20Cross&query_place_id=ChIJvd8oV8dmZIgRxv8aji7LTcw
Divine Testing Solutions,,0,740C Conference Dr,Goodlettsville,,Tennessee,US,http://www.101divineservices.org/,(615) 473-3394,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Divine%20Testing%20Solutions&query_place_id=ChIJW1zKMTlFZIgRcSPHiwHSST0
Fortis Institute in Nashville,4.4,150,3354 Perimeter Hill Dr Suite 105,Nashville,,Tennessee,US,https://www.fortis.edu/campuses/tennessee/nashville.html,(615) 320-5917,Vocational school,https://www.google.com/maps/search/?api=1&query=Fortis%20Institute%20in%20Nashville&query_place_id=ChIJ21vgfVZuZIgR5EnhJ7n6Otk
Labcorp,2.5,27,5421 Main St,Spring Hill,,Tennessee,US,https://locations.labcorp.com/tn/spring-hill/30155/,(931) 489-6155,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp&query_place_id=ChIJgQIuyL95Y4gRjt4bKdBEtmE
Labcorp,2.9,41,159 N Star Dr,Jackson,,Tennessee,US,https://locations.labcorp.com/tn/jackson/26177/,(731) 437-2042,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp&query_place_id=ChIJhYmtH2WmfogRx2aMaGxyw78
Labcorp,2.6,18,300 20th Ave N Ste 800,Nashville,,Tennessee,US,https://locations.labcorp.com/tn/nashville/39590/,(615) 284-1398,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp&query_place_id=ChIJtQC2Oo1nZIgR8A3AI7uOe4I
Lifeline Blood Services,4.4,26,183 Sterling Farms Dr,Jackson,,Tennessee,US,http://lifelinebloodserv.org/,(731) 427-4431,Blood donation center,https://www.google.com/maps/search/?api=1&query=Lifeline%20Blood%20Services&query_place_id=ChIJn44sl9OmfogRG0rfq2Ao18s
Humble Solutions Lab Services,5,12,394 W Main St STE B9,Hendersonville,,Tennessee,US,https://www.humblesolutionslabservices.com/,(615) 697-3871,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Humble%20Solutions%20Lab%20Services&query_place_id=ChIJmcdczFf6NgwR819Ma78iWoc
Vanderbilt Laboratory Services Central One Hundred Oaks,3.1,21,719 Thompson Ln #23108,Nashville,,Tennessee,US,https://vanderbilthealth.com/locations/vanderbilt-laboratory-services-central-one-hundred-oaks?utm_source=Yext,(615) 322-5000,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Vanderbilt%20Laboratory%20Services%20Central%20One%20Hundred%20Oaks&query_place_id=ChIJS3Bn9KNlZIgRaJkVr-p8rec
My Health Check Lab,5,41,845 Bell Rd,Antioch,,Tennessee,US,http://www.myhealthchecklab.com/,(615) 728-0881,Blood testing service,https://www.google.com/maps/search/?api=1&query=My%20Health%20Check%20Lab&query_place_id=ChIJUd1RfPBtZIgRzlg78Wl3leY
Labcorp,2.9,106,4206 Sutherland Ave,Knoxville,,Tennessee,US,https://locations.labcorp.com/tn/knoxville/916/,(865) 588-2036,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Labcorp&query_place_id=ChIJRSgpxcw8XIgRaNazI1cL6nM
Vanderbilt Laboratory Services,5,1,1301 Medical Center Dr Room 1602,Nashville,,Tennessee,US,https://vanderbilthealth.com/locations/vanderbilt-laboratory-services?utm_source=Yext,(615) 322-5000,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Vanderbilt%20Laboratory%20Services&query_place_id=ChIJr108oSlnZIgRbL6tBeHsnLs
Just Do LaBs Mobile Concierge Services,4.9,9,4091 Mallory Ln #114,Franklin,,Tennessee,US,https://www.justdolabs.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=16431543382020799453,(615) 596-9878,Blood testing service,https://www.google.com/maps/search/?api=1&query=Just%20Do%20LaBs%20Mobile%20Concierge%20Services&query_place_id=ChIJhy8HK2x_ZIgRawN4qiACiLI
